"","ADDRESSS","name","lat","long","accuracy","formatted_address"
"3765","355 BOWERY 10003","WISE MEN",40.7266707,40.7266707,"premise","355 Bowery, New York, NY 10003, USA"
"3766","355 COURT STREET 11231","MONTELEONE BAKERY CAFE",40.6819722,40.6819722,"street_address","355 Court St, Brooklyn, NY 11231, USA"
"3767","355 EAST   78 STREET 10075","Iron Sushi",40.7719575,40.7719575,"street_address","355 E 78th St, New York, NY 10075, USA"
"3768","355 EAST   86 STREET 10028","DUNKIN' DONUTS",40.7772573,40.7772573,"premise","355 E 86th St, New York, NY 10028, USA"
"3769","355 EAST  116 STREET 10029","HARLEY'S SMOKE SHACK",40.796422,40.796422,"street_address","355 E 116th St, New York, NY 10029, USA"
"3770","355 EAST  149 STREET 10455","GRILL 149 PLUS",40.8166872,40.8166872,"premise","355 E 149th St, Bronx, NY 10455, USA"
"3771","355 EAST 86TH ST 10028","chicky's",40.7772573,40.7772573,"premise","355 E 86th St, New York, NY 10028, USA"
"3772","355 FLATBUSH AVE 11238","GRAN CASTILLO DE JAGUA RESTAURANT",40.6769975,40.6769975,"premise","355 Flatbush Ave, Brooklyn, NY 11238, USA"
"3773","355 FOOD CENTER DRIVE 10474","MARKET RESTAURANT (C-D BLOCK)",40.8067286,40.8067286,"premise","355 Food Center Dr, Bronx, NY 10474, USA"
"3774","355 FRANKLIN AVENUE 11238","HEAVENLY CRUMBS",40.6872696,40.6872696,"street_address","355 Franklin Ave, Brooklyn, NY 11238, USA"
"3775","355 GATEWAY DR 11239","OUTBACK STEAKHOUSE",40.64973,40.64973,"street_address","355 Gateway Dr, Brooklyn, NY 11239, USA"
"3776","355 GRAHAM AVENUE 11211","TONY'S PIZZA",40.7150458,40.7150458,"premise","355 Graham Ave, Brooklyn, NY 11211, USA"
"3777","355 GREENWICH ST 10013","MAISON KAYSER BAKERY",40.7189316,40.7189316,"premise","355 Greenwich St, New York, NY 10013, USA"
"3778","355 METROPOLITAN AVENUE 11211","SAINT ANSELM",40.7142734,40.7142734,"premise","355 Metropolitan Ave, Brooklyn, NY 11211, USA"
"3779","355 NEW DORP LANE 10306","MIKE'S PLACE",40.5712094,40.5712094,"premise","355 New Dorp Ln, Staten Island, NY 10306, USA"
"3780","355 ROGERS AVE 11225","THE FOOD SERMON",40.6647623,40.6647623,"premise","355 Rogers Ave, Brooklyn, NY 11225, USA"
"3781","355 W 116TH ST 10026","ELMA'S OF HARLEM",40.8051473,40.8051473,"street_address","355 W 116th St, New York, NY 10026, USA"
"3782","355 W 16TH ST 10011","MEGU",40.742291,40.742291,"premise","355 W 16th St, New York, NY 10011, USA"
"3783","355 W 49TH ST 10019","TMPL GYM",40.7627749,40.7627749,"street_address","355 W 49th St, New York, NY 10019, USA"
"3784","355 WEST   16 STREET 10011","BODEGA NEGRA",40.742291,40.742291,"premise","355 W 16th St, New York, NY 10011, USA"
"3785","355 WEST   41 STREET 10036","TOBACCO ROAD",40.7577336,40.7577336,"premise","355 W 41st St, New York, NY 10036, USA"
"3786","355 WEST   46 STREET 10036","BECCO",40.7608056,40.7608056,"premise","355 W 46th St, New York, NY 10036, USA"
"3787","355 WEST   52 STREET 10019","INDUSTRY",40.7644963,40.7644963,"premise","355 W 52nd St, New York, NY 10019, USA"
"3788","355 WEST 14 STREET 10014","SCARPETTA",40.7408932,40.7408932,"street_address","355 W 14th St, New York, NY 10014, USA"
"3789","3550 31 STREET 11106","TANTRA LOUNGE",40.7569944,40.7569944,"premise","35-50 31st St, Long Island City, NY 11106, USA"
"3790","3550 CONNER ST 10475","MCDONALD'S",40.8856258,40.8856258,"premise","3550 Conner St, Bronx, NY 10475, USA"
"3791","3550 E TREMONT AVE 10465","TAQUERIA LUPITA",40.8299224,40.8299224,"premise","3550 E Tremont Ave, Bronx, NY 10465, USA"
"3792","3552 JOHNSON AVE 10463","BELLA NOTTE PIZZERIA",40.8865351,40.8865351,"street_address","3552 Johnson Ave, Bronx, NY 10463, USA"
"3793","3555 31 STREET 11106","SITIO FUSION",40.756621,40.756621,"street_address","35-55 31st St, Long Island City, NY 11106, USA"
"3794","3555 31ST ST 11106","HOLY GUACAMOLE",40.756621,40.756621,"street_address","35-55 31st St, Long Island City, NY 11106, USA"
"3795","3555 JOHNSON AVE 10463","MENCHIES",40.8865812,40.8865812,"premise","3555 Johnson Ave, Bronx, NY 10463, USA"
"3796","3555 VICTORY BLVD 10314","TI AMO PIZZA",40.6016495,40.6016495,"premise","3555 Victory Blvd, Staten Island, NY 10314, USA"
"3797","3555 VICTORY BOULEVARD 10314","MAYNILA ORIENTAL FOOD MARKET",40.6016495,40.6016495,"premise","3555 Victory Blvd, Staten Island, NY 10314, USA"
"3798","3556 NOSTRAND AVENUE 11229","EMPIRE TORTILLAS",40.5971002,40.5971002,"premise","3556 Nostrand Ave, Brooklyn, NY 11229, USA"
"3799","3557 38TH ST 11101","SOL DELI & RESTAURANT",40.7539858,40.7539858,"premise","35-57 38th St, Long Island City, NY 11101, USA"
"3800","3557 77 STREET 11372","ESPRESSO 77",40.7496038,40.7496038,"street_address","35-57A 77th St, Jackson Heights, NY 11372, USA"
"3801","3558 97 STREET 11368","VEYTA'S BAKERY CAFE",40.7519563,40.7519563,"street_address","35-58 97th St, Flushing, NY 11368, USA"
"3802","3558 97TH ST 11368","VB BAKERY",40.7519563,40.7519563,"street_address","35-58 97th St, Flushing, NY 11368, USA"
"3803","3559 10TH ST 11106","ROMA PIZZA & PASTA",40.7616946,40.7616946,"street_address","35-59 10th St, Astoria, NY 11106, USA"
"3804","3559 95TH ST 11372","EL REENCUENTRO BAR RESTAURANT",40.7531456,40.7531456,"route","95th St, Queens, NY 11372, USA"
"3805","3559 BROADWAY 10031","SUBWAY",40.827147,40.827147,"street_address","3559 Broadway, New York, NY 10031, USA"
"3806","356 6 AVENUE 11215","PARK SLOPE ALE HOUSE",40.6706388,40.6706388,"premise","356 6th Ave, Brooklyn, NY 11215, USA"
"3807","356 7TH AVE 10001","GREGORYS COFFEE",40.7484046,40.7484046,"street_address","356 7th Ave, New York, NY 10001, USA"
"3808","356 EAST   51 STREET 10022","DEUX AMIS",40.7545393,40.7545393,"premise","356 E 51st St, New York, NY 10022, USA"
"3809","356 EAST  148 STREET 10455","LOLITA'S RESTAURANT",40.8157134,40.8157134,"street_address","356 E 148th St, Bronx, NY 10455, USA"
"3810","356 FOREST AVENUE 10301","DIAMOND FOREST YAN'S CHINESE KITCHEN",40.630852,40.630852,"street_address","356 Forest Ave, Staten Island, NY 10301, USA"
"3811","356 MCGUINNESS BOULEVARD 11222","DUNKIN' DONUTS",40.7348402,40.7348402,"premise","356 McGuinness Blvd, Brooklyn, NY 11222, USA"
"3812","356 W 44TH ST 10036","Quinn's Bar & Grill",40.7593251,40.7593251,"premise","356 W 44th St, New York, NY 10036, USA"
"3813","356 WEST   58 STREET 10019","HUDSON COMMON",40.7681686,40.7681686,"street_address","356 W 58th St, New York, NY 10019, USA"
"3814","3560 11TH ST 11106","NIFOROS CORNER",40.7614131,40.7614131,"street_address","35-60 11th St, Astoria, NY 11106, USA"
"3815","3561 JUNCTION BOULEVARD 11368","KENNEDY FRIED CHICKEN",40.7517612,40.7517612,"street_address","35-61 Junction Blvd, Corona, NY 11368, USA"
"3816","3561 VERNON BLVD 11106","3 GREEKS GRILL",40.7621012,40.7621012,"street_address","3561 Vernon Blvd, Astoria, NY 11106, USA"
"3817","3562 76 STREET 11372","JUJU'S BAGELS CAFE",40.7494545,40.7494545,"street_address","35-62 76th St, Flushing, NY 11372, USA"
"3818","3563 95TH ST 11372","SALUD PERFECTA",40.7514397,40.7514397,"street_address","35-63 95th St, Jackson Heights, NY 11372, USA"
"3819","3563 BOSTON RD 10469","CHINA TOP",40.8784594,40.8784594,"street_address","3563 Boston Rd, Bronx, NY 10469, USA"
"3820","3563 BOSTON ROAD 10469","COOYAH",40.8784594,40.8784594,"street_address","3563 Boston Rd, Bronx, NY 10469, USA"
"3821","3564 95TH ST 11372","EMILY BAR RESTAURANT",40.7531456,40.7531456,"route","95th St, Queens, NY 11372, USA"
"3822","3566 73 STREET 11372","DOSA DELIGHT",40.7491884,40.7491884,"street_address","3566 73rd St, Jackson Heights, NY 11372, USA"
"3823","3566 93 STREET 11372","VIVIA FELIZ 1",40.7510113,40.7510113,"street_address","35-66B 93rd St, Jackson Heights, NY 11372, USA"
"3824","3566 NOSTRAND AVENUE 11229","NEW MEI MEI CHINESE RESTAURANT",40.5969924,40.5969924,"street_address","3566 Nostrand Ave, Brooklyn, NY 11229, USA"
"3825","3568 73RD ST 11372","DELICIAS CALENAS 73RD",40.7490581,40.7490581,"street_address","3568 73rd St, Jackson Heights, NY 11372, USA"
"3826","3569 BROADWAY 10031","MAMASUSHI",40.8274472,40.8274472,"premise","3569 Broadway, New York, NY 10031, USA"
"3827","357 1ST AVE 10010","TAL BAGELS",40.735549,40.735549,"street_address","357 1st Avenue, New York, NY 10010, USA"
"3828","357 3 STREET 11215","Events at Stone Park",40.673157,40.673157,"street_address","357 3rd St, Brooklyn, NY 11215, USA"
"3829","357 6 AVENUE 10014","SOTO JAPANESE RESTAURANT",41.5436727,41.5436727,"street_address","357 6th Ave, Mendota, IL 61342, USA"
"3830","357 BEDFORD AVE 11211","BRICKHOUSE PIZZERIA",40.7115854,40.7115854,"premise","357 Bedford Ave, Brooklyn, NY 11211, USA"
"3831","357 EAST   50 STREET 10022","INDIGO INDIAN CUISINE",40.7542041,40.7542041,"premise","357 E 50th St, New York, NY 10022, USA"
"3832","357 EAST  138 STREET 10454","SALIMAR",40.809852,40.809852,"street_address","357 E 138th St, Bronx, NY 10454, USA"
"3833","357 FRANKLIN AVE 11238","HONG KONG CAFE CHINESE RESTAURANT",40.6872112,40.6872112,"street_address","357 Franklin Ave, Brooklyn, NY 11238, USA"
"3834","357 HAMILTON AVE 11231","MCDONALD'S",40.6735279,40.6735279,"premise","357 Hamilton Ave, Brooklyn, NY 11231, USA"
"3835","357 NOSTRAND AVE 11216","CROWN GRILL HALAL CHICKEN",40.6859136,40.6859136,"premise","357 Nostrand Ave, Brooklyn, NY 11216, USA"
"3836","357 W 16TH ST 10011","NO. 8",40.7421853,40.7421853,"street_address","357 W 16th St, New York, NY 10011, USA"
"3837","357 W 49TH ST 10019","SQUEEZE",40.7623452,40.7623452,"street_address","357 W 49th St, New York, NY 10019, USA"
"3838","357 WEST BROADWAY 10013","KORCHMA TARAS BULBA",40.7229378,40.7229378,"premise","357 W Broadway, New York, NY 10013, USA"
"3839","3570 BROADWAY 10031","HAMILTON'S BAKERY",40.8273468,40.8273468,"street_address","3570 Broadway, New York, NY 10031, USA"
"3840","3572 WHITE PLAINS RD 10467","LITTLE CAESARS",40.8788265,40.8788265,"street_address","3572 White Plains Rd, Bronx, NY 10467, USA"
"3841","3573 EAST TREMONT AVENUE 10465","QUALITY FOOD CHINESE KITCHEN",40.8296803,40.8296803,"premise","3573 E Tremont Ave, Bronx, NY 10465, USA"
"3842","3575 VICTORY BOULEVARD 10314","HUSH GENTLEMEN'S CLUB",40.6012267,40.6012267,"street_address","3575 Victory Blvd, Staten Island, NY 10314, USA"
"3843","3575A BROADWAY 10031","KING'S WOK RESTAURANT",40.8276272,40.8276272,"street_address","3575 Broadway, New York, NY 10031, USA"
"3844","358 3RD AVE 10016","SOCIAL KITCHEN",40.7409652,40.7409652,"street_address","358 3rd Ave, New York, NY 10016, USA"
"3845","358 7TH AVE 10001","",40.748439,40.748439,"street_address","358 7th Ave, New York, NY 10001, USA"
"3846","358 COLUMBIA ST 11231","CAMILA'S CAFE",40.6797578,40.6797578,"premise","358 Columbia St, Brooklyn, NY 11231, USA"
"3847","358 E 2ND ST 11218","BEVERLEY PIZZA & CAFE",40.6425891,40.6425891,"street_address","358 E 2nd St, Brooklyn, NY 11218, USA"
"3848","358 EAST   57 STREET 10022","NEARY'S PUB",40.7582675,40.7582675,"premise","358 E 57th St, New York, NY 10022, USA"
"3849","358 GRAHAM AVENUE 11211","CARMINE'S PIZZA",40.7149867,40.7149867,"premise","358 Graham Ave, Brooklyn, NY 11211, USA"
"3850","358 W 46TH ST 10036","SAKE BAR HAGI 46",40.7605203,40.7605203,"premise","358 W 46th St, New York, NY 10036, USA"
"3851","358 WEST   23 STREET 10011","TEQUILA CHITO'S MEXICAN GRILL",40.7460532,40.7460532,"premise","358 W 23rd St, New York, NY 10011, USA"
"3852","358 WEST   44 STREET 10036","DON GIOVANNI",40.7594328,40.7594328,"premise","358 W 44th St, New York, NY 10036, USA"
"3853","3580 BRONXWOOD AVENUE 10469","FRANK'S SOUP BOWL",40.8775192,40.8775192,"premise","3580 Bronxwood Ave, Bronx, NY 10469, USA"
"3854","359 3 AVENUE 10016","SUNFLOWER DINER",40.7407337,40.7407337,"premise","359 3rd Ave, New York, NY 10016, USA"
"3855","359 6 AVENUE 10014","TERTULIA",41.5436868,41.5436868,"street_address","359 6th Ave, Mendota, IL 61342, USA"
"3856","359 BEDFORD AVENUE 11211","DELANEY BARBECUE",40.7115239,40.7115239,"premise","359 Bedford Ave, Brooklyn, NY 11211, USA"
"3857","359 BOWERY STREET 10003","PHEBES",40.7268047,40.7268047,"premise","359 Bowery, New York, NY 10003, USA"
"3858","359 COLUMBUS AVENUE 10024","ISABELLA'S",40.7804818,40.7804818,"street_address","359 Columbus Ave, New York, NY 10024, USA"
"3859","359 E 68TH ST 10065","PADOCA BAKERY",40.7654584,40.7654584,"premise","359 E 68th St, New York, NY 10065, USA"
"3860","359 EAST  138 STREET 10454","TACO VELOZ VIP",40.8098189,40.8098189,"premise","359 E 138th St, Bronx, NY 10454, USA"
"3861","359 MCDONALD AVE 11218","SAWASDE THAI COOKING",40.6453313,40.6453313,"street_address","359 McDonald Ave, Brooklyn, NY 11218, USA"
"3862","359 METROPOLITAN AVENUE 11211","SPUYTEN DUYVIL",40.7143141,40.7143141,"street_address","359 Metropolitan Ave, Brooklyn, NY 11211, USA"
"3863","359 NEPTUNE AVE 11235","DUNKIN' DONUTS",40.5809897,40.5809897,"premise","359 Neptune Ave, Brooklyn, NY 11235, USA"
"3864","359 SACKETT ST 11231","PDQ",40.6823149,40.6823149,"street_address","359 Sackett St, Brooklyn, NY 11231, USA"
"3865","359 SEVENTH AVENUE 11215","PIZZA PLUS",40.6658734,40.6658734,"premise","359 7th Ave, Brooklyn, NY 11215, USA"
"3866","359 SOUTHERN BOULEVARD 10454","DON PICHON RESTAURANT",40.8072927,40.8072927,"street_address","359 Southern Blvd, Bronx, NY 10454, USA"
"3867","359 VAN BRUNT STREET 11231","BAKED",40.6768414,40.6768414,"premise","359 Van Brunt St, Brooklyn, NY 11231, USA"
"3868","359 W 39TH ST 10018","",40.7564969,40.7564969,"street_address","359 W 39th St, New York, NY 10018, USA"
"3869","359 WEST   45 STREET 10036","EL RANCHO BURRITOS",40.7635984,40.7635984,"street_address","359 W 45th St, New York, NY 10036, USA"
"3870","359 WEST   54 STREET 10019","MOONCAKE FOODS",40.7659395,40.7659395,"street_address","359 W 54th St, New York, NY 10019, USA"
"3871","359 WEST BROADWAY 10013","THE CUPPING ROOM",40.723,40.723,"street_address","359 W Broadway, New York, NY 10013, USA"
"3872","3590 BROADWAY 10031","SIP FRESCO",40.827967,40.827967,"street_address","3590 Broadway, New York, NY 10031, USA"
"3873","3594 BROADWAY 10031","JUMBO PIZZA",40.8280219,40.8280219,"street_address","3594 Broadway, New York, NY 10031, USA"
"3874","3594 JEROME AVE 10467","AMAN RESTAURANT",40.8851705,40.8851705,"street_address","3594 Jerome Ave, Bronx, NY 10467, USA"
"3875","3594 NOSTRAND AVENUE 11229","CARVEL ICE CREAM",40.5963741,40.5963741,"street_address","3594 Nostrand Ave, Brooklyn, NY 11229, USA"
"3876","3599 EAST TREMONT AVENUE 10465","THROGS NECK CLIPPER",40.829043,40.829043,"street_address","3599 E Tremont Ave, Bronx, NY 10465, USA"
"3877","36 5 AVENUE 11217","YAYO'S LATIN CUISINE",40.6819561,40.6819561,"premise","36 5th Ave, Brooklyn, NY 11217, USA"
"3878","36 BATTERY PL 10280","",40.7059752,40.7059752,"premise","36 Battery Pl, New York, NY 10280, USA"
"3879","36 CENTRAL PARK S 10019","PARK LANE HOTEL",40.76482,40.76482,"street_address","36 Central Park S, New York, NY 10019, USA"
"3880","36 E 4TH ST 10003","OGAWA CAFE",40.7272011,40.7272011,"street_address","36 E 4th St, New York, NY 10003, USA"
"3881","36 E 58TH ST 10022","GREEN CAFE",40.7627486,40.7627486,"street_address","36 E 58th St, New York, NY 10022, USA"
"3882","36 EAST    8 STREET 10003","KIIN THAI EATERY",40.7313763,40.7313763,"street_address","36 E 8th St, New York, NY 10003, USA"
"3883","36 EAST   20 STREET 10003","TRATTORIA IL MULINO",40.7384504,40.7384504,"street_address","36 E 20th St, New York, NY 10003, USA"
"3884","36 EAST   62 STREET 10065","LINKS CLUB",40.7650348,40.7650348,"premise","36 E 62nd St, New York, NY 10065, USA"
"3885","36 ELDRIDGE STREET 10002","CHANGLE XIN FAN ZHUANG",40.7156197,40.7156197,"street_address","36 Eldridge St, New York, NY 10002, USA"
"3886","36 LEXINGTON AVE 10010","AL HORNO",40.7400969,40.7400969,"street_address","36 Lexington Ave, New York, NY 10010, USA"
"3887","36 NEW DORP PLAZA 10306","NIGHT GALLERY",40.5737519,40.5737519,"street_address","36 New Dorp Plaza, Staten Island, NY 10306, USA"
"3888","36 PECK SLIP 10038","NELSON BLUE",40.7075433,40.7075433,"street_address","36 Peck Slip, New York, NY 10038, USA"
"3889","36 RALPH AVE 11221","BKLYN PIZZA CO.",40.68904,40.68904,"street_address","36 Ralph Ave, Brooklyn, NY 11221, USA"
"3890","36 SAINT MARKS PL 10003","FRITERIE",40.7286295,40.7286295,"street_address","36 St Marks Pl, New York, NY 10003, USA"
"3891","36 W 28TH ST 10001","PERGOLA 36",40.7454144,40.7454144,"premise","36 W 28th St, New York, NY 10001, USA"
"3892","36 W 40TH ST 10018","LADY M BRYANT PARK",40.7527864,40.7527864,"street_address","36 W 40th St, New York, NY 10018, USA"
"3893","36 WATER ST 10004","NATURAL BRIDGE",40.7034441,40.7034441,"premise","36 Water St, New York, NY 10004, USA"
"3894","36 WEST   26 STREET 10010","HANJAN",40.7442362,40.7442362,"premise","36 W 26th St, New York, NY 10010, USA"
"3895","36 WEST   33 STREET 10001","JACK DEMSEY'S PUB",40.7483251,40.7483251,"premise","36 West 33rd Street, New York, NY 10001, USA"
"3896","36 WEST   46 STREET 10036","SUBWAY",40.7565934,40.7565934,"street_address","36 W 46th St, New York, NY 10036, USA"
"3897","36 WEST   48 STREET 10036","WU LIANG YE RESTAURANT",40.7578295,40.7578295,"premise","36 W 48th St, New York, NY 10036, USA"
"3898","36 WEST FORDHAM ROAD 10468","MCDONALD'S",40.8625685,40.8625685,"street_address","36 W Fordham Rd, Bronx, NY 10468, USA"
"3899","36 WILSON AVE 11237","THE LITTLE WHISKEY",40.7027829,40.7027829,"street_address","36 Wilson Ave, Brooklyn, NY 11237, USA"
"3900","36-02 126TH ST 11368","MCFADDENS",40.7602328,40.7602328,"street_address","33-2 126th St, Corona, NY 11368, USA"
"3901","36-08 33RD STREET 11106","MELROSE BALLROOM",40.7556082,40.7556082,"street_address","36-08 33rd St, Long Island City, NY 11106, USA"
"3902","36-09 MAIN ST 11354","TBAAR",40.7626429,40.7626429,"street_address","36-09 Main St, Flushing, NY 11354, USA"
"3903","360 3 AVENUE 10016","MAD HATTER SALOON",40.7410061,40.7410061,"premise","360 3rd Ave, New York, NY 10016, USA"
"3904","360 7TH AVE 10001","Bravo Pizza",40.748543,40.748543,"street_address","360 7th Ave, New York, NY 10001, USA"
"3905","360 9TH AVE 10001","STAGE  DOOR DELICATESSEN",40.7510232,40.7510232,"premise","360 9th Ave, New York, NY 10001, USA"
"3906","360 AMSTERDAM AVENUE 10024","THE COTTAGE",40.7821643,40.7821643,"street_address","360 Amsterdam Ave, New York, NY 10024, USA"
"3907","360 BAYCHESTER AVENUE 10475","POPEYES LOUISIANA KITCHEN",40.868589,40.868589,"premise","360 Baychester Ave, Bronx, NY 10475, USA"
"3908","360 E 116TH ST 10029","GOOD TASTE 360 INC",40.7959576,40.7959576,"premise","360 E 116th St, New York, NY 10029, USA"
"3909","360 E 188TH ST 10458","MONTE PIZZA",40.859947,40.859947,"street_address","360 E 188th St, Bronx, NY 10458, USA"
"3910","360 E 55TH ST 10022","A LA MODE SHOPPE",40.756875,40.756875,"premise","360 E 55th St, New York, NY 10022, USA"
"3911","360 LEXINGTON AVENUE 10017","STARBUCKS",40.7503897,40.7503897,"street_address","360 Lexington Ave, New York, NY 10017, USA"
"3912","360 PARK AVENUE SOUTH 10010","PARK AVENUE WINTER",40.7421039,40.7421039,"premise","360 Park Ave S, New York, NY 10010, USA"
"3913","360 SMITH STREET 11231","MOMOFUKU MILK BAR CG",40.679373,40.679373,"street_address","360 Smith St, Brooklyn, NY 11231, USA"
"3914","360 TARGEE ST 10304","RINCONCITO DOMINICANO",40.618461,40.618461,"street_address","360 Targee St, Staten Island, NY 10304, USA"
"3915","360 TEN EYCK ST    AKA 230 BOGART ST 11206","BOGART HOUSE",40.7116634,40.7116634,"premise","230 Bogart St, Brooklyn, NY 11206, USA"
"3916","360 W 42ND ST 10036","CHINA XIANG",40.7580804,40.7580804,"premise","360 W 42nd St, New York, NY 10036, USA"
"3917","360 WEST   23 STREET 10011","WESTSIDE TAVERN",40.7460536,40.7460536,"premise","360 W 23rd St, New York, NY 10011, USA"
"3918","360 WEST   31 STREET 10001","DUNKIN' DONUTS, BASKIN ROBBINS",40.7511654,40.7511654,"street_address","360 W 31st St, New York, NY 10001, USA"
"3919","360 WEST   46 STREET 10036","BANGKOK HOUSE",40.7605415,40.7605415,"premise","360 W 46th St, New York, NY 10036, USA"
"3920","3600 BROADWAY 10031","THE HANDPULLED NOODLE",40.8283415,40.8283415,"premise","3600 Broadway, New York, NY 10031, USA"
